date,geography_id,temperature_min_c,temperature_max_c,temperature_avg_c,rainfall_mm,humidity_pct
2022-10-24,NG-ENU-142,14.2,24.9,19.6,0.0,60.7
2022-10-25,NG-ENU-142,12.8,21.7,17.2,0.0,52.9
2022-10-26,NG-ENU-142,14.1,21.5,17.8,10.3,55.9
2022-10-27,NG-ENU-142,14.3,21.7,18.0,0.0,54.3
2022-10-28,NG-ENU-142,13.1,24.0,18.5,0.0,48.5
2022-10-29,NG-ENU-142,14.9,22.5,18.7,0.0,56.6
2022-10-30,NG-ENU-142,13.1,22.6,17.8,0.0,46.9
2022-10-31,NG-ENU-142,14.5,23.3,18.9,0.0,58.3
2022-11-01,NG-ENU-142,13.0,23.6,18.3,0.6,55.4
2022-11-02,NG-ENU-142,16.0,22.8,19.4,,58.8
2022-11-03,NG-ENU-142,14.5,23.4,19.0,30.0,61.0
2022-11-04,NG-ENU-142,13.9,24.0,18.9,0.0,60.4
2022-11-05,NG-ENU-142,12.6,24.5,18.5,0.0,47.7
2022-11-06,NG-ENU-142,14.4,25.5,20.0,0.0,57.9
2022-11-07,NG-ENU-142,16.3,22.7,19.5,0.0,60.2
2022-11-08,NG-ENU-142,16.2,23.7,20.0,0.0,54.1
2022-11-09,NG-ENU-142,12.5,22.5,17.5,0.0,54.8
2022-11-10,NG-ENU-142,13.8,25.1,19.4,0.0,60.2
2022-11-11,NG-ENU-142,14.6,21.0,17.8,0.0,54.0
2022-11-12,NG-ENU-142,16.3,23.4,19.9,5.7,55.8
2022-11-13,NG-ENU-142,13.7,24.4,19.0,0.0,61.6
2022-11-14,NG-ENU-142,15.3,22.4,18.8,0.0,56.1
2022-11-15,NG-ENU-142,17.4,24.0,20.7,0.0,52.9
2022-11-16,NG-ENU-142,13.4,24.9,19.1,7.8,62.7
2022-11-17,NG-ENU-142,17.5,24.2,20.8,0.0,55.5
2022-11-18,NG-ENU-142,16.0,23.5,19.7,30.0,51.4
2022-11-19,NG-ENU-142,15.2,25.4,20.3,0.0,59.4
2022-11-20,NG-ENU-142,16.9,24.2,20.5,0.0,51.3
2022-11-21,NG-ENU-142,14.4,23.1,18.7,0.0,58.7
2022-11-22,NG-ENU-142,14.8,25.4,20.1,0.0,54.6
2022-11-23,NG-ENU-142,13.3,22.8,18.1,0.0,53.1
2022-11-24,NG-ENU-142,13.8,24.9,19.3,0.0,49.5
2022-11-25,NG-ENU-142,14.9,23.6,19.3,0.0,54.8
2022-11-26,NG-ENU-142,15.7,24.6,20.2,0.0,52.7
2022-11-27,NG-ENU-142,17.3,24.4,20.8,0.0,56.9
2022-11-28,NG-ENU-142,14.3,23.2,18.8,0.0,64.0
2022-11-29,NG-ENU-142,17.1,25.7,21.4,0.0,49.4
2022-11-30,NG-ENU-142,16.9,23.3,20.1,0.0,56.4
2022-12-01,NG-ENU-142,15.1,26.2,20.6,0.0,51.8
2022-12-02,NG-ENU-142,18.2,27.0,22.6,0.0,49.8
2022-12-03,NG-ENU-142,13.5,23.5,18.5,0.0,60.3
2022-12-04,NG-ENU-142,14.2,26.1,20.2,0.0,53.8
2022-12-05,NG-ENU-142,14.4,24.4,19.4,10.2,57.4
2022-12-06,NG-ENU-142,20.3,28.1,24.2,11.4,56.3
2022-12-07,NG-ENU-142,18.5,25.6,22.1,6.2,60.3
2022-12-08,NG-ENU-142,17.5,26.5,22.0,0.0,57.0
2022-12-09,NG-ENU-142,15.8,26.4,21.1,0.0,56.0
2022-12-10,NG-ENU-142,18.0,26.7,22.4,3.4,60.6
2022-12-11,NG-ENU-142,15.3,26.6,20.9,0.0,57.3
2022-12-12,NG-ENU-142,17.1,28.2,22.7,0.0,56.6
2022-12-13,NG-ENU-142,20.4,27.5,24.0,0.0,50.4
2022-12-14,NG-ENU-142,17.0,25.2,21.1,0.0,47.5
2022-12-15,NG-ENU-142,16.9,25.2,21.0,0.0,54.3
2022-12-16,NG-ENU-142,18.0,28.7,23.4,0.0,54.0
2022-12-17,NG-ENU-142,19.3,27.8,23.5,0.0,57.3
2022-12-18,NG-ENU-142,16.8,26.4,21.6,0.0,54.2
2022-12-19,NG-ENU-142,21.4,28.8,25.1,0.0,57.5
2022-12-20,NG-ENU-142,21.4,28.1,24.8,0.0,54.1
2022-12-21,NG-ENU-142,19.8,29.4,24.6,0.0,55.6
2022-12-22,NG-ENU-142,19.8,29.6,24.7,0.0,59.5
2022-12-23,NG-ENU-142,18.1,29.3,23.7,0.0,57.5
2022-12-24,NG-ENU-142,18.6,28.9,23.7,0.0,51.4
2022-12-25,NG-ENU-142,18.7,29.8,24.2,0.0,53.9
2022-12-26,NG-ENU-142,17.4,26.9,22.2,0.0,52.1
2022-12-27,NG-ENU-142,19.0,28.5,23.7,0.0,56.1
2022-12-28,NG-ENU-142,18.7,29.8,24.3,0.0,58.0
2022-12-29,NG-ENU-142,20.0,31.1,25.6,0.0,59.4
2022-12-30,NG-ENU-142,20.1,28.2,24.1,0.0,58.5
2022-12-31,NG-ENU-142,22.7,29.3,26.0,0.0,54.6
2023-01-01,NG-ENU-142,20.6,27.9,24.2,0.0,53.9
2023-01-02,NG-ENU-142,18.6,28.7,23.6,0.0,56.1
2023-01-03,NG-ENU-142,19.7,30.2,24.9,0.0,57.0
2023-01-04,NG-ENU-142,21.0,31.7,26.4,0.0,59.9
2023-01-05,NG-ENU-142,20.5,27.9,24.2,0.0,54.5
2023-01-06,NG-ENU-142,21.6,28.2,24.9,0.0,59.6
2023-01-07,NG-ENU-142,20.0,27.1,23.5,0.0,53.6
2023-01-08,NG-ENU-142,22.5,29.6,26.1,0.0,61.5
2023-01-09,NG-ENU-142,22.2,28.6,25.4,0.0,58.0
2023-01-10,NG-ENU-142,20.2,31.6,25.9,22.5,56.6
2023-01-11,NG-ENU-142,22.8,32.8,27.8,0.0,59.7
2023-01-12,NG-ENU-142,20.0,31.8,25.9,0.0,55.2
2023-01-13,NG-ENU-142,18.7,29.5,24.1,0.0,49.4
2023-01-14,NG-ENU-142,19.6,28.3,23.9,0.0,57.3
2023-01-15,NG-ENU-142,23.7,30.1,26.9,0.0,61.1
2023-01-16,NG-ENU-142,20.8,31.4,26.1,14.6,51.7
2023-01-17,NG-ENU-142,21.1,32.1,26.6,0.0,46.2
2023-01-18,NG-ENU-142,22.3,31.2,26.7,2.3,56.9
2023-01-19,NG-ENU-142,23.1,29.6,26.4,0.0,53.8
2023-01-20,NG-ENU-142,21.0,30.8,25.9,0.0,49.7
2023-01-21,NG-ENU-142,21.0,32.2,26.6,0.0,62.0
2023-01-22,NG-ENU-142,23.3,29.3,26.3,0.0,53.7
2023-01-23,NG-ENU-142,24.4,31.4,27.9,0.0,62.9
2023-01-24,NG-ENU-142,21.2,29.7,25.4,0.0,52.7
2023-01-25,NG-ENU-142,20.0,30.3,25.2,1.6,58.1
2023-01-26,NG-ENU-142,24.0,31.0,27.5,0.0,50.9
2023-01-27,NG-ENU-142,21.7,31.8,26.8,0.0,53.0
2023-01-28,NG-ENU-142,22.4,33.5,28.0,0.0,64.3
2023-01-29,NG-ENU-142,26.0,33.3,29.7,0.0,58.2
2023-01-30,NG-ENU-142,22.2,32.5,27.3,0.0,57.4
2023-01-31,NG-ENU-142,20.2,29.6,24.9,23.6,65.7
2023-02-01,NG-ENU-142,24.6,31.7,28.2,0.0,60.8
2023-02-02,NG-ENU-142,23.0,32.5,27.7,0.0,58.0
2023-02-03,NG-ENU-142,23.5,32.4,28.0,16.4,52.1
2023-02-04,NG-ENU-142,22.7,33.7,28.2,0.0,57.9
2023-02-05,NG-ENU-142,19.7,31.4,25.5,30.0,63.6
2023-02-06,NG-ENU-142,26.4,33.0,29.7,0.0,59.5
2023-02-07,NG-ENU-142,22.0,33.2,27.6,0.0,50.3
2023-02-08,NG-ENU-142,21.3,32.5,26.9,2.5,56.5
2023-02-09,NG-ENU-142,21.5,31.1,26.3,0.0,56.0
2023-02-10,NG-ENU-142,23.8,34.7,29.2,0.0,57.8
2023-02-11,NG-ENU-142,22.3,34.1,28.2,0.0,53.5
2023-02-12,NG-ENU-142,23.3,30.4,26.8,0.0,50.9
2023-02-13,NG-ENU-142,21.7,33.7,27.7,0.0,58.4
2023-02-14,NG-ENU-142,22.3,34.3,28.3,30.0,60.8
2023-02-15,NG-ENU-142,25.1,34.8,30.0,0.0,60.4
2023-02-16,NG-ENU-142,22.2,33.1,27.6,0.0,51.8
2023-02-17,NG-ENU-142,22.6,31.2,26.9,0.0,55.9
2023-02-18,NG-ENU-142,22.8,33.7,28.2,15.6,58.2
2023-02-19,NG-ENU-142,26.2,36.4,31.3,0.0,56.0
2023-02-20,NG-ENU-142,23.3,34.4,28.8,0.0,60.7
2023-02-21,NG-ENU-142,27.1,34.9,31.0,0.0,57.5
2023-02-22,NG-ENU-142,21.4,33.1,27.3,0.0,59.8
2023-02-23,NG-ENU-142,24.4,34.2,29.3,0.0,54.5
2023-02-24,NG-ENU-142,25.2,33.5,29.4,0.0,54.3
2023-02-25,NG-ENU-142,25.2,32.6,28.9,0.0,56.3
2023-02-26,NG-ENU-142,24.4,31.5,28.0,0.0,49.2
2023-02-27,NG-ENU-142,25.2,33.6,29.4,0.0,57.9
2023-02-28,NG-ENU-142,23.9,31.7,27.8,0.0,61.6
2023-03-01,NG-ENU-142,27.7,34.9,31.3,0.0,51.0
2023-03-02,NG-ENU-142,25.8,32.7,29.3,0.0,55.5
2023-03-03,NG-ENU-142,27.6,33.7,30.6,0.0,61.5
2023-03-04,NG-ENU-142,26.2,32.3,29.2,0.0,60.2
2023-03-05,NG-ENU-142,25.4,32.4,28.9,0.0,51.2
2023-03-06,NG-ENU-142,22.6,32.8,27.7,0.0,63.9
2023-03-07,NG-ENU-142,25.9,32.4,29.2,0.0,50.8
2023-03-08,NG-ENU-142,22.2,33.2,27.7,0.0,55.1
2023-03-09,NG-ENU-142,28.1,35.8,32.0,0.0,56.5
2023-03-10,NG-ENU-142,23.8,34.0,28.9,0.0,54.2
2023-03-11,NG-ENU-142,26.9,33.0,29.9,0.0,48.1
2023-03-12,NG-ENU-142,23.3,35.3,29.3,0.0,60.1
2023-03-13,NG-ENU-142,24.3,31.9,28.1,0.0,59.0
2023-03-14,NG-ENU-142,21.9,32.7,27.3,0.0,55.1
2023-03-15,NG-ENU-142,25.4,32.4,28.9,0.0,52.7
2023-03-16,NG-ENU-142,26.5,32.9,29.7,0.0,53.5
2023-03-17,NG-ENU-142,23.7,34.9,29.3,0.0,65.6
2023-03-18,NG-ENU-142,27.5,33.8,30.7,0.0,50.7
2023-03-19,NG-ENU-142,26.6,33.4,30.0,0.0,54.4
2023-03-20,NG-ENU-142,25.7,36.5,31.1,0.0,51.5
2023-03-21,NG-ENU-142,27.1,34.6,30.8,0.0,47.1
2023-03-22,NG-ENU-142,26.3,37.1,31.7,0.0,53.4
2023-03-23,NG-ENU-142,26.0,33.0,29.5,0.0,54.4
2023-03-24,NG-ENU-142,26.4,34.3,30.3,0.0,60.7
2023-03-25,NG-ENU-142,25.2,36.7,30.9,0.0,52.5
2023-03-26,NG-ENU-142,23.1,31.4,27.3,0.0,61.3
2023-03-27,NG-ENU-142,23.8,34.6,29.2,0.0,53.3
2023-03-28,NG-ENU-142,24.8,36.0,30.4,0.0,51.4
2023-03-29,NG-ENU-142,24.9,34.7,29.8,10.7,56.1
2023-03-30,NG-ENU-142,25.0,36.0,30.5,0.0,57.7
2023-03-31,NG-ENU-142,25.8,35.5,30.6,0.0,58.2
2023-04-01,NG-ENU-142,24.6,32.9,28.8,193.1,95.0
2023-04-02,NG-ENU-142,29.2,35.8,32.5,156.6,95.0
2023-04-03,NG-ENU-142,24.4,34.2,29.3,0.0,75.0
2023-04-04,NG-ENU-142,25.6,34.5,30.1,0.0,69.3
2023-04-05,NG-ENU-142,26.3,36.8,31.6,0.0,80.5
2023-04-06,NG-ENU-142,25.1,35.3,30.2,156.4,95.0
2023-04-07,NG-ENU-142,23.8,34.8,29.3,200.0,95.0
2023-04-08,NG-ENU-142,24.0,32.9,28.4,0.0,75.6
2023-04-09,NG-ENU-142,20.9,32.7,26.8,113.7,95.0
2023-04-10,NG-ENU-142,25.3,33.8,29.5,32.5,83.2
2023-04-11,NG-ENU-142,24.7,34.7,29.7,,95.0
2023-04-12,NG-ENU-142,26.6,35.0,30.8,0.0,72.5
2023-04-13,NG-ENU-142,25.4,32.0,28.7,200.0,95.0
2023-04-14,NG-ENU-142,25.4,34.4,29.9,0.0,80.3
2023-04-15,NG-ENU-142,23.8,34.8,29.3,0.0,73.2
2023-04-16,NG-ENU-142,24.0,32.9,28.4,0.0,68.9
2023-04-17,NG-ENU-142,26.2,37.2,31.7,0.0,72.7
2023-04-18,NG-ENU-142,25.1,34.0,29.5,90.8,95.0
2023-04-19,NG-ENU-142,25.2,31.4,28.3,0.0,75.4
2023-04-20,NG-ENU-142,26.3,32.8,29.6,0.0,67.3
2023-04-21,NG-ENU-142,22.8,33.8,28.3,200.0,95.0
2023-04-22,NG-ENU-142,26.7,33.9,30.3,40.1,88.7
2023-04-23,NG-ENU-142,23.2,35.0,29.1,0.0,76.9
2023-04-24,NG-ENU-142,25.1,36.8,31.0,0.0,77.2
2023-04-25,NG-ENU-142,24.8,33.2,29.0,75.0,95.0
2023-04-26,NG-ENU-142,26.8,34.1,30.4,48.4,94.6
2023-04-27,NG-ENU-142,24.3,34.8,29.5,200.0,94.0
2023-04-28,NG-ENU-142,25.8,31.8,28.8,124.0,95.0
2023-04-29,NG-ENU-142,25.6,36.1,30.8,200.0,95.0
2023-04-30,NG-ENU-142,26.0,35.3,30.7,0.0,75.9
2023-05-01,NG-ENU-142,27.1,33.3,30.2,123.3,95.0
2023-05-02,NG-ENU-142,24.1,34.6,29.4,45.0,94.1
2023-05-03,NG-ENU-142,25.1,31.9,28.5,0.0,79.5
2023-05-04,NG-ENU-142,26.9,33.8,30.4,185.1,93.6
2023-05-05,NG-ENU-142,24.4,34.1,29.3,25.6,77.1
2023-05-06,NG-ENU-142,23.4,32.6,28.0,0.0,77.9
2023-05-07,NG-ENU-142,26.0,33.9,30.0,0.0,70.9
2023-05-08,NG-ENU-142,23.0,30.9,27.0,140.2,95.0
2023-05-09,NG-ENU-142,26.8,33.2,30.0,0.0,74.6
2023-05-10,NG-ENU-142,22.6,31.6,27.1,0.0,81.3
2023-05-11,NG-ENU-142,21.8,32.2,27.0,0.0,82.2
2023-05-12,NG-ENU-142,23.8,34.1,29.0,0.0,72.7
2023-05-13,NG-ENU-142,23.4,34.9,29.1,0.0,71.3
2023-05-14,NG-ENU-142,24.2,33.4,28.8,0.0,71.5
2023-05-15,NG-ENU-142,24.2,33.4,28.8,68.5,95.0
2023-05-16,NG-ENU-142,22.9,34.1,28.5,198.7,95.0
2023-05-17,NG-ENU-142,25.3,33.0,29.1,0.0,79.8
2023-05-18,NG-ENU-142,26.4,35.3,30.8,188.2,95.0
2023-05-19,NG-ENU-142,24.7,34.4,29.6,0.0,79.4
2023-05-20,NG-ENU-142,24.8,35.0,29.9,120.8,95.0
2023-05-21,NG-ENU-142,25.8,34.4,30.1,0.0,73.6
2023-05-22,NG-ENU-142,23.6,31.2,27.4,16.2,74.5
2023-05-23,NG-ENU-142,22.4,32.0,27.2,0.0,75.2
2023-05-24,NG-ENU-142,22.2,33.2,27.7,178.2,95.0
2023-05-25,NG-ENU-142,24.5,31.8,28.1,93.6,95.0
2023-05-26,NG-ENU-142,21.4,31.5,26.4,103.4,95.0
2023-05-27,NG-ENU-142,23.9,31.4,27.7,0.0,76.4
2023-05-28,NG-ENU-142,17.5,29.0,23.2,0.0,76.1
2023-05-29,NG-ENU-142,21.9,31.4,26.7,0.0,73.3
2023-05-30,NG-ENU-142,25.0,31.8,28.4,140.8,95.0
2023-05-31,NG-ENU-142,22.1,31.5,26.8,84.5,95.0
2023-06-01,NG-ENU-142,23.8,30.3,27.0,200.0,95.0
2023-06-02,NG-ENU-142,22.3,31.4,26.8,12.3,86.1
2023-06-03,NG-ENU-142,20.9,31.0,26.0,200.0,95.0
2023-06-04,NG-ENU-142,22.8,32.5,27.6,0.0,70.1
2023-06-05,NG-ENU-142,20.0,27.9,23.9,0.0,73.2
2023-06-06,NG-ENU-142,24.1,30.8,27.4,0.0,71.2
2023-06-07,NG-ENU-142,23.5,30.9,27.2,0.0,82.5
2023-06-08,NG-ENU-142,22.6,31.5,27.0,147.8,95.0
2023-06-09,NG-ENU-142,20.1,31.0,25.6,166.2,95.0
2023-06-10,NG-ENU-142,24.7,33.2,28.9,177.0,95.0
2023-06-11,NG-ENU-142,18.6,29.9,24.2,12.1,90.2
2023-06-12,NG-ENU-142,25.0,33.0,29.0,183.3,95.0
2023-06-13,NG-ENU-142,20.4,31.9,26.1,85.7,95.0
2023-06-14,NG-ENU-142,20.9,32.3,26.6,45.3,89.5
2023-06-15,NG-ENU-142,20.8,32.3,26.6,133.1,95.0
2023-06-16,NG-ENU-142,18.4,30.3,24.3,0.0,81.9
2023-06-17,NG-ENU-142,22.8,30.0,26.4,200.0,95.0
2023-06-18,NG-ENU-142,24.1,31.8,28.0,170.2,92.1
2023-06-19,NG-ENU-142,21.0,29.1,25.1,200.0,95.0
2023-06-20,NG-ENU-142,20.2,30.1,25.1,0.0,78.4
2023-06-21,NG-ENU-142,20.0,27.0,23.5,66.4,95.0
2023-06-22,NG-ENU-142,19.9,30.7,25.3,48.5,89.3
2023-06-23,NG-ENU-142,19.7,30.2,25.0,0.0,74.0
2023-06-24,NG-ENU-142,21.2,28.8,25.0,23.3,77.2
2023-06-25,NG-ENU-142,18.1,27.7,22.9,163.8,95.0
2023-06-26,NG-ENU-142,20.2,26.9,23.5,105.0,95.0
2023-06-27,NG-ENU-142,18.6,29.3,23.9,200.0,95.0
2023-06-28,NG-ENU-142,20.3,28.5,24.4,0.0,77.0
2023-06-29,NG-ENU-142,18.3,30.1,24.2,0.0,69.5
2023-06-30,NG-ENU-142,17.4,29.3,23.3,18.0,89.9
2023-07-01,NG-ENU-142,18.3,28.8,23.5,0.0,77.7
2023-07-02,NG-ENU-142,20.4,27.3,23.8,200.0,95.0
2023-07-03,NG-ENU-142,18.2,30.1,24.2,53.2,86.1
2023-07-04,NG-ENU-142,18.8,28.1,23.4,0.0,72.9
2023-07-05,NG-ENU-142,21.7,28.7,25.2,0.0,70.0
2023-07-06,NG-ENU-142,20.6,30.0,25.3,184.0,95.0
2023-07-07,NG-ENU-142,15.1,26.8,21.0,106.8,95.0
2023-07-08,NG-ENU-142,18.6,27.5,23.1,0.0,75.7
2023-07-09,NG-ENU-142,17.4,26.9,22.1,200.0,95.0
2023-07-10,NG-ENU-142,15.0,26.3,20.7,0.0,77.2
2023-07-11,NG-ENU-142,18.0,26.4,22.2,0.0,74.1
2023-07-12,NG-ENU-142,18.7,24.9,21.8,0.0,68.9
2023-07-13,NG-ENU-142,19.7,25.9,22.8,0.0,74.4
2023-07-14,NG-ENU-142,18.0,28.5,23.2,0.0,71.8
2023-07-15,NG-ENU-142,19.9,27.1,23.5,0.0,78.9
2023-07-16,NG-ENU-142,19.2,26.2,22.7,135.6,91.6
2023-07-17,NG-ENU-142,18.3,25.6,22.0,28.5,79.6
2023-07-18,NG-ENU-142,17.5,27.3,22.4,0.0,79.6
2023-07-19,NG-ENU-142,16.2,27.3,21.7,184.8,91.3
2023-07-20,NG-ENU-142,19.1,30.5,24.8,93.3,95.0
2023-07-21,NG-ENU-142,15.5,25.9,20.7,0.0,69.9
2023-07-22,NG-ENU-142,19.6,26.4,23.0,152.0,95.0
2023-07-23,NG-ENU-142,15.6,23.7,19.6,,81.4
2023-07-24,NG-ENU-142,16.7,28.0,22.3,0.0,74.2
2023-07-25,NG-ENU-142,17.7,25.5,21.6,0.0,70.9
2023-07-26,NG-ENU-142,16.5,26.0,21.3,0.0,75.7
2023-07-27,NG-ENU-142,15.5,23.2,19.4,0.0,73.4
2023-07-28,NG-ENU-142,17.5,26.5,22.0,200.0,95.0
2023-07-29,NG-ENU-142,13.5,24.9,19.2,0.0,76.2
2023-07-30,NG-ENU-142,18.2,25.9,22.0,38.6,83.1
2023-07-31,NG-ENU-142,13.3,23.2,18.2,200.0,95.0
2023-08-01,NG-ENU-142,15.3,27.0,21.1,0.0,77.3
2023-08-02,NG-ENU-142,15.0,25.8,20.4,69.0,91.3
2023-08-03,NG-ENU-142,15.3,24.0,19.6,0.0,73.5
2023-08-04,NG-ENU-142,14.5,22.9,18.7,97.2,95.0
2023-08-05,NG-ENU-142,16.2,26.2,21.2,0.0,70.0
2023-08-06,NG-ENU-142,16.6,24.3,20.5,0.0,73.4
2023-08-07,NG-ENU-142,16.1,25.5,20.8,40.9,90.8
2023-08-08,NG-ENU-142,15.2,26.1,20.7,0.0,77.2
2023-08-09,NG-ENU-142,13.1,24.2,18.6,0.0,74.9
2023-08-10,NG-ENU-142,17.3,25.8,21.5,0.0,71.5
2023-08-11,NG-ENU-142,15.7,22.8,19.3,200.0,95.0
2023-08-12,NG-ENU-142,15.4,24.1,19.8,89.1,95.0
2023-08-13,NG-ENU-142,14.8,24.5,19.6,0.0,72.8
2023-08-14,NG-ENU-142,12.6,24.3,18.5,0.0,78.4
2023-08-15,NG-ENU-142,16.1,23.1,19.6,0.0,77.6
2023-08-16,NG-ENU-142,14.5,23.1,18.8,0.0,80.7
2023-08-17,NG-ENU-142,17.1,23.2,20.2,0.0,75.0
2023-08-18,NG-ENU-142,14.3,24.5,19.4,42.4,92.2
2023-08-19,NG-ENU-142,16.3,24.4,20.4,98.8,95.0
2023-08-20,NG-ENU-142,13.6,25.0,19.3,200.0,95.0
2023-08-21,NG-ENU-142,13.2,21.6,17.4,200.0,95.0
2023-08-22,NG-ENU-142,14.6,25.6,20.1,200.0,95.0
2023-08-23,NG-ENU-142,13.3,25.3,19.3,171.4,95.0
2023-08-24,NG-ENU-142,14.9,22.8,18.8,72.5,95.0
2023-08-25,NG-ENU-142,14.9,22.6,18.8,0.0,77.9
2023-08-26,NG-ENU-142,12.8,23.3,18.1,83.8,95.0
2023-08-27,NG-ENU-142,13.5,23.7,18.6,122.7,95.0
2023-08-28,NG-ENU-142,14.9,23.2,19.1,91.5,94.4
2023-08-29,NG-ENU-142,13.8,22.6,18.2,27.4,83.1
2023-08-30,NG-ENU-142,13.0,21.6,17.3,0.0,75.5
2023-08-31,NG-ENU-142,16.0,25.6,20.8,0.0,75.4
2023-09-01,NG-ENU-142,14.4,24.7,19.5,76.4,95.0
2023-09-02,NG-ENU-142,13.8,21.9,17.9,0.0,76.9
2023-09-03,NG-ENU-142,14.6,23.4,19.0,0.0,74.4
2023-09-04,NG-ENU-142,13.5,22.2,17.8,0.0,78.5
2023-09-05,NG-ENU-142,15.3,21.4,18.4,0.0,74.9
2023-09-06,NG-ENU-142,13.0,24.0,18.5,0.0,69.2
2023-09-07,NG-ENU-142,14.6,22.3,18.4,0.0,67.1
2023-09-08,NG-ENU-142,13.9,22.0,18.0,102.1,95.0
2023-09-09,NG-ENU-142,13.3,21.7,17.5,54.7,90.6
2023-09-10,NG-ENU-142,10.5,21.3,15.9,73.1,95.0
2023-09-11,NG-ENU-142,12.9,21.0,17.0,49.3,92.5
2023-09-12,NG-ENU-142,11.0,20.0,15.5,0.0,72.7
2023-09-13,NG-ENU-142,13.3,24.8,19.0,0.0,77.7
2023-09-14,NG-ENU-142,14.3,21.7,18.0,21.4,80.9
2023-09-15,NG-ENU-142,15.7,24.3,20.0,0.0,77.0
2023-09-16,NG-ENU-142,14.9,21.7,18.3,0.0,76.9
2023-09-17,NG-ENU-142,16.9,23.4,20.1,0.0,74.1
2023-09-18,NG-ENU-142,11.9,22.8,17.4,0.0,70.0
2023-09-19,NG-ENU-142,14.2,20.8,17.5,200.0,95.0
2023-09-20,NG-ENU-142,14.4,22.3,18.3,33.0,77.6
2023-09-21,NG-ENU-142,10.7,22.2,16.4,64.1,91.9
2023-09-22,NG-ENU-142,16.5,22.8,19.6,200.0,95.0
2023-09-23,NG-ENU-142,15.2,22.9,19.0,63.4,89.6
2023-09-24,NG-ENU-142,14.9,23.5,19.2,0.0,73.0
2023-09-25,NG-ENU-142,13.3,25.1,19.2,0.0,75.5
2023-09-26,NG-ENU-142,11.0,22.6,16.8,25.1,82.5
2023-09-27,NG-ENU-142,16.4,22.4,19.4,0.0,75.5
2023-09-28,NG-ENU-142,10.7,22.3,16.5,200.0,95.0
2023-09-29,NG-ENU-142,13.1,21.5,17.3,154.0,95.0
2023-09-30,NG-ENU-142,11.9,22.3,17.1,106.9,95.0
2023-10-01,NG-ENU-142,13.6,23.1,18.3,0.0,59.4
2023-10-02,NG-ENU-142,15.0,21.3,18.2,0.0,45.1
2023-10-03,NG-ENU-142,13.7,24.0,18.9,0.0,51.3
2023-10-04,NG-ENU-142,13.8,22.0,17.9,0.0,59.0
2023-10-05,NG-ENU-142,15.0,22.3,18.7,0.0,56.6
2023-10-06,NG-ENU-142,14.3,20.4,17.3,2.5,57.9
2023-10-07,NG-ENU-142,12.0,23.8,17.9,0.0,55.1
2023-10-08,NG-ENU-142,13.3,22.3,17.8,0.0,48.5
2023-10-09,NG-ENU-142,12.9,21.7,17.3,0.0,59.5
2023-10-10,NG-ENU-142,16.2,24.6,20.4,0.0,53.3
2023-10-11,NG-ENU-142,15.5,23.4,19.4,0.0,59.3
2023-10-12,NG-ENU-142,15.1,22.6,18.9,0.0,55.9
2023-10-13,NG-ENU-142,14.9,21.5,18.2,0.0,51.7
2023-10-14,NG-ENU-142,13.1,21.8,17.5,0.0,55.6
2023-10-15,NG-ENU-142,11.8,22.8,17.3,0.0,60.3
2023-10-16,NG-ENU-142,12.5,23.4,17.9,0.0,51.1
2023-10-17,NG-ENU-142,14.0,21.0,17.5,27.1,56.6
2023-10-18,NG-ENU-142,13.5,24.3,18.9,0.0,62.9
2023-10-19,NG-ENU-142,12.6,24.0,18.3,0.0,56.1
2023-10-20,NG-ENU-142,15.4,22.9,19.2,0.0,52.5
2023-10-21,NG-ENU-142,13.5,23.0,18.2,0.0,50.4
2023-10-22,NG-ENU-142,15.1,24.5,19.8,0.0,56.3
2023-10-23,NG-ENU-142,13.1,24.2,18.7,0.0,52.7
2023-10-24,NG-ENU-142,10.7,22.2,16.5,30.0,73.9
2023-10-25,NG-ENU-142,14.3,22.3,18.3,0.0,48.1
2023-10-26,NG-ENU-142,15.4,23.3,19.3,0.0,55.1
2023-10-27,NG-ENU-142,14.4,24.1,19.2,0.0,52.5
2023-10-28,NG-ENU-142,13.9,23.3,18.6,0.0,55.0
2023-10-29,NG-ENU-142,15.6,24.9,20.2,0.0,52.3
2023-10-30,NG-ENU-142,15.8,23.6,19.7,0.0,51.5
2023-10-31,NG-ENU-142,14.0,22.5,18.2,0.0,54.5
2023-11-01,NG-ENU-142,13.7,21.5,17.6,0.0,65.0
2023-11-02,NG-ENU-142,14.4,22.4,18.4,0.0,57.3
2023-11-03,NG-ENU-142,14.7,20.9,17.8,0.0,55.0
2023-11-04,NG-ENU-142,13.3,20.0,16.7,0.0,57.5
2023-11-05,NG-ENU-142,13.2,22.4,17.8,0.0,52.9
2023-11-06,NG-ENU-142,13.1,21.1,17.1,0.0,53.3
2023-11-07,NG-ENU-142,16.1,27.5,21.8,0.0,52.6
2023-11-08,NG-ENU-142,15.4,22.0,18.7,0.0,56.1
2023-11-09,NG-ENU-142,14.1,24.2,19.2,0.0,60.4
2023-11-10,NG-ENU-142,14.4,23.7,19.1,0.0,57.5
2023-11-11,NG-ENU-142,13.1,25.0,19.1,0.0,60.6
2023-11-12,NG-ENU-142,14.3,25.1,19.7,0.0,60.2
2023-11-13,NG-ENU-142,14.7,25.0,19.8,18.0,67.1
2023-11-14,NG-ENU-142,11.3,22.4,16.9,0.0,63.6
