date,geography_id,temperature_min_c,temperature_max_c,temperature_avg_c,rainfall_mm,humidity_pct
2023-01-05,NG-BOR-039,25.2,32.2,28.7,0.0,40.3
2023-01-06,NG-BOR-039,27.0,35.7,30.7,0.0,41.4
2023-01-07,NG-BOR-039,24.8,34.8,29.2,0.0,35.7
2023-01-08,NG-BOR-039,27.2,36.7,31.0,0.0,41.8
2023-01-09,NG-BOR-039,22.9,32.9,27.4,0.0,35.8
2023-01-10,NG-BOR-039,25.7,34.6,29.4,0.0,44.2
2023-01-11,NG-BOR-039,26.3,36.2,30.6,26.5,67.7
2023-01-12,NG-BOR-039,22.9,33.1,28.2,0.0,44.3
2023-01-13,NG-BOR-039,25.4,32.7,30.0,0.0,42.5
2023-01-14,NG-BOR-039,23.1,33.4,29.0,11.0,72.8
2023-01-15,NG-BOR-039,24.7,30.8,28.3,24.3,77.4
2023-01-16,NG-BOR-039,28.3,36.5,32.3,0.0,42.5
2023-01-17,NG-BOR-039,27.1,36.2,30.7,0.0,38.6
2023-01-18,NG-BOR-039,30.9,39.6,34.1,0.0,40.0
2023-01-19,NG-BOR-039,25.0,34.2,29.5,0.0,36.0
2023-01-20,NG-BOR-039,23.3,32.7,28.4,0.0,36.9
2023-01-21,NG-BOR-039,25.3,35.2,29.6,0.0,44.6
2023-01-22,NG-BOR-039,26.5,36.0,30.4,0.0,35.7
2023-01-23,NG-BOR-039,23.2,30.4,26.7,0.0,44.7
2023-01-24,NG-BOR-039,29.9,35.1,32.5,0.0,38.0
2023-01-25,NG-BOR-039,28.2,37.2,32.9,0.0,42.7
2023-01-26,NG-BOR-039,27.1,35.2,31.2,0.0,40.8
2023-01-27,NG-BOR-039,26.3,34.1,31.6,40.4,74.6
2023-01-28,NG-BOR-039,25.9,35.5,29.6,0.0,39.5
2023-01-29,NG-BOR-039,26.0,34.1,30.9,6.3,65.5
2023-01-30,NG-BOR-039,31.7,39.5,36.2,2.3,67.5
2023-01-31,NG-BOR-039,27.6,35.2,32.0,0.0,36.5
2023-02-01,NG-BOR-039,27.2,38.3,32.6,0.0,42.2
2023-02-02,NG-BOR-039,30.6,36.6,33.2,0.0,42.1
2023-02-03,NG-BOR-039,25.0,35.4,29.8,0.0,41.7
2023-02-04,NG-BOR-039,29.1,36.6,32.2,0.0,44.4
2023-02-05,NG-BOR-039,29.3,37.5,33.3,16.7,62.4
2023-02-06,NG-BOR-039,26.2,35.5,31.7,50.0,76.1
2023-02-07,NG-BOR-039,30.4,39.1,36.0,0.0,35.0
2023-02-08,NG-BOR-039,27.8,36.7,33.7,0.0,37.9
2023-02-09,NG-BOR-039,30.6,40.2,36.2,0.0,44.9
2023-02-10,NG-BOR-039,28.9,39.6,33.9,23.4,61.7
2023-02-11,NG-BOR-039,28.4,36.8,32.4,0.0,39.4
2023-02-12,NG-BOR-039,28.2,34.7,32.1,0.0,37.6
2023-02-13,NG-BOR-039,28.1,36.1,32.3,0.0,41.6
2023-02-14,NG-BOR-039,31.6,38.5,34.2,42.8,71.8
2023-02-15,NG-BOR-039,29.3,37.8,33.8,0.0,41.0
2023-02-16,NG-BOR-039,33.5,40.3,36.1,0.0,38.6
2023-02-17,NG-BOR-039,31.2,40.0,35.3,0.0,43.4
2023-02-18,NG-BOR-039,31.3,42.1,36.9,0.0,44.0
2023-02-19,NG-BOR-039,33.2,40.0,36.8,0.0,41.0
2023-02-20,NG-BOR-039,30.5,39.7,34.5,19.2,79.6
2023-02-21,NG-BOR-039,30.8,36.6,34.1,0.0,38.8
2023-02-22,NG-BOR-039,33.2,40.8,35.9,0.0,35.9
2023-02-23,NG-BOR-039,31.7,40.5,35.7,0.0,35.5
2023-02-24,NG-BOR-039,27.7,35.7,32.8,0.0,40.9
2023-02-25,NG-BOR-039,32.2,41.6,37.1,0.0,42.2
2023-02-26,NG-BOR-039,30.4,42.1,36.2,50.0,75.6
2023-02-27,NG-BOR-039,28.3,39.0,34.3,0.0,43.8
2023-02-28,NG-BOR-039,34.8,40.4,37.7,0.0,41.1
2023-03-01,NG-BOR-039,31.9,39.8,34.6,0.0,43.8
2023-03-02,NG-BOR-039,34.2,42.3,38.5,0.0,37.8
2023-03-03,NG-BOR-039,33.2,42.6,37.4,0.0,44.9
2023-03-04,NG-BOR-039,33.4,43.5,38.3,0.0,38.2
2023-03-05,NG-BOR-039,28.9,38.4,34.8,0.0,43.1
2023-03-06,NG-BOR-039,35.0,40.6,37.6,0.0,36.9
2023-03-07,NG-BOR-039,30.6,41.1,36.4,11.6,67.6
2023-03-08,NG-BOR-039,31.7,39.4,36.7,0.0,37.5
2023-03-09,NG-BOR-039,31.0,41.3,35.7,0.0,36.3
2023-03-10,NG-BOR-039,30.8,38.6,34.7,0.0,44.3
2023-03-11,NG-BOR-039,35.0,45.5,40.0,0.0,40.3
2023-03-12,NG-BOR-039,28.6,40.5,34.5,0.0,37.3
2023-03-13,NG-BOR-039,27.7,36.1,33.2,0.0,39.6
2023-03-14,NG-BOR-039,36.2,42.0,38.8,0.0,39.4
2023-03-15,NG-BOR-039,31.2,42.3,36.8,0.0,37.5
2023-03-16,NG-BOR-039,31.5,39.5,36.6,0.0,40.7
2023-03-17,NG-BOR-039,34.5,43.4,39.7,0.0,38.9
2023-03-18,NG-BOR-039,32.5,40.1,35.4,0.0,40.5
2023-03-19,NG-BOR-039,36.5,44.5,39.1,0.0,38.9
2023-03-20,NG-BOR-039,32.7,39.0,36.2,0.0,36.8
2023-03-21,NG-BOR-039,29.7,38.9,35.4,0.0,35.9
2023-03-22,NG-BOR-039,32.2,43.1,37.6,0.0,43.4
2023-03-23,NG-BOR-039,30.6,39.2,35.5,2.0,66.6
2023-03-24,NG-BOR-039,29.5,39.7,35.4,0.0,44.4
2023-03-25,NG-BOR-039,31.5,40.2,36.8,50.0,72.0
2023-03-26,NG-BOR-039,32.8,42.3,37.6,0.0,40.8
2023-03-27,NG-BOR-039,32.9,41.3,37.6,0.0,37.4
2023-03-28,NG-BOR-039,35.6,44.0,38.1,0.0,35.2
2023-03-29,NG-BOR-039,34.6,41.8,38.3,0.0,35.5
2023-03-30,NG-BOR-039,31.0,41.8,36.1,0.0,42.1
2023-03-31,NG-BOR-039,31.7,39.6,36.2,48.1,72.4
2023-04-01,NG-BOR-039,31.6,41.9,36.0,0.0,56.0
2023-04-02,NG-BOR-039,32.4,40.8,36.7,93.6,86.5
2023-04-03,NG-BOR-039,35.5,43.9,39.4,13.8,82.1
2023-04-04,NG-BOR-039,32.7,41.6,38.0,0.0,58.0
2023-04-05,NG-BOR-039,36.8,43.1,40.2,0.0,63.5
2023-04-06,NG-BOR-039,33.3,40.7,36.9,168.7,87.5
2023-04-07,NG-BOR-039,33.0,41.0,38.5,14.6,81.4
2023-04-08,NG-BOR-039,34.9,45.8,40.7,11.0,99.0
2023-04-09,NG-BOR-039,28.4,37.4,33.7,116.4,96.7
2023-04-10,NG-BOR-039,34.1,44.9,39.9,1.1,85.5
2023-04-11,NG-BOR-039,35.2,40.8,38.1,65.0,93.6
2023-04-12,NG-BOR-039,33.6,41.0,37.0,180.2,99.8
2023-04-13,NG-BOR-039,33.8,41.2,36.4,0.0,64.1
2023-04-14,NG-BOR-039,35.0,44.5,38.6,197.0,85.4
2023-04-15,NG-BOR-039,35.8,45.3,40.4,68.5,87.9
2023-04-16,NG-BOR-039,33.5,44.5,38.6,21.6,83.1
2023-04-17,NG-BOR-039,33.4,40.6,37.5,30.8,90.9
2023-04-18,NG-BOR-039,39.1,47.0,42.4,0.0,62.3
2023-04-19,NG-BOR-039,32.4,39.5,35.6,89.2,80.4
2023-04-20,NG-BOR-039,34.4,43.1,38.6,0.0,64.3
2023-04-21,NG-BOR-039,29.7,38.7,35.6,200.0,80.3
2023-04-22,NG-BOR-039,35.6,45.7,40.8,94.6,93.9
2023-04-23,NG-BOR-039,31.7,38.8,35.2,43.9,88.9
2023-04-24,NG-BOR-039,30.5,40.9,35.3,0.0,61.5
2023-04-25,NG-BOR-039,32.8,42.9,37.0,0.0,62.4
2023-04-26,NG-BOR-039,30.1,38.3,35.3,0.0,59.5
2023-04-27,NG-BOR-039,34.6,40.2,37.6,72.1,89.2
2023-04-28,NG-BOR-039,29.2,38.6,34.6,0.0,62.0
2023-04-29,NG-BOR-039,31.1,38.7,35.1,40.5,91.1
2023-04-30,NG-BOR-039,36.0,44.7,40.7,38.4,96.5
2023-05-01,NG-BOR-039,34.4,43.6,39.8,2.9,86.0
2023-05-02,NG-BOR-039,33.1,44.5,38.9,0.0,64.6
2023-05-03,NG-BOR-039,27.7,38.2,33.0,200.0,85.7
2023-05-04,NG-BOR-039,30.8,39.3,35.9,12.0,98.1
2023-05-05,NG-BOR-039,30.4,37.1,34.5,0.0,98.3
2023-05-06,NG-BOR-039,31.9,39.9,35.5,0.0,62.3
2023-05-07,NG-BOR-039,30.7,39.5,34.2,25.7,99.9
2023-05-08,NG-BOR-039,33.0,40.0,36.4,67.8,89.1
2023-05-09,NG-BOR-039,30.5,39.4,35.8,0.0,55.7
2023-05-10,NG-BOR-039,32.9,42.5,37.1,44.1,88.7
2023-05-11,NG-BOR-039,30.3,37.5,33.5,0.0,61.0
2023-05-12,NG-BOR-039,28.8,38.1,33.3,79.9,94.9
2023-05-13,NG-BOR-039,32.7,39.1,35.4,37.0,95.5
2023-05-14,NG-BOR-039,28.7,36.3,33.3,100.5,93.9
2023-05-15,NG-BOR-039,29.7,40.2,34.9,0.0,60.0
2023-05-16,NG-BOR-039,32.0,43.2,37.2,36.4,96.8
2023-05-17,NG-BOR-039,27.8,36.1,32.3,200.0,88.5
2023-05-18,NG-BOR-039,27.6,38.4,32.7,0.0,61.0
2023-05-19,NG-BOR-039,29.0,35.6,32.8,56.1,86.0
2023-05-20,NG-BOR-039,29.0,36.7,33.5,23.4,93.5
2023-05-21,NG-BOR-039,27.4,35.7,30.0,180.2,81.9
2023-05-22,NG-BOR-039,29.6,37.0,32.3,17.4,98.0
2023-05-23,NG-BOR-039,27.6,37.4,31.9,0.0,62.5
2023-05-24,NG-BOR-039,34.4,42.0,37.9,0.0,57.1
2023-05-25,NG-BOR-039,29.2,36.0,32.9,0.0,60.8
2023-05-26,NG-BOR-039,32.5,40.5,35.2,0.0,59.4
2023-05-27,NG-BOR-039,24.8,33.7,30.6,59.5,89.1
2023-05-28,NG-BOR-039,27.4,37.5,32.6,33.2,91.9
2023-05-29,NG-BOR-039,27.6,37.0,31.2,0.0,58.3
2023-05-30,NG-BOR-039,28.7,37.3,31.9,22.1,93.8
2023-05-31,NG-BOR-039,31.5,37.9,34.5,0.0,62.4
2023-06-01,NG-BOR-039,27.0,34.0,30.6,0.0,90.1
2023-06-02,NG-BOR-039,28.0,35.5,31.9,196.5,90.1
2023-06-03,NG-BOR-039,31.3,39.1,36.0,61.6,92.8
2023-06-04,NG-BOR-039,28.9,38.2,34.9,0.0,61.1
2023-06-05,NG-BOR-039,27.5,36.9,32.3,107.8,99.8
2023-06-06,NG-BOR-039,29.4,37.7,32.5,134.8,90.9
2023-06-07,NG-BOR-039,28.9,37.4,33.3,129.2,82.7
2023-06-08,NG-BOR-039,26.5,36.5,30.9,128.5,82.5
2023-06-09,NG-BOR-039,29.0,35.1,32.3,0.0,59.3
2023-06-10,NG-BOR-039,28.5,34.5,31.7,32.6,98.5
2023-06-11,NG-BOR-039,25.5,32.9,28.3,0.0,56.4
2023-06-12,NG-BOR-039,27.2,33.7,30.0,93.7,89.2
2023-06-13,NG-BOR-039,28.9,34.8,31.8,0.0,63.1
2023-06-14,NG-BOR-039,26.5,32.3,29.6,79.5,95.3
2023-06-15,NG-BOR-039,22.5,31.8,27.2,0.0,57.0
2023-06-16,NG-BOR-039,23.1,33.7,27.8,93.4,98.7
2023-06-17,NG-BOR-039,23.8,31.7,28.9,88.5,95.0
2023-06-18,NG-BOR-039,27.7,36.1,32.0,114.2,89.0
2023-06-19,NG-BOR-039,23.3,34.0,28.9,62.5,86.7
2023-06-20,NG-BOR-039,27.4,33.7,30.8,47.6,96.5
2023-06-21,NG-BOR-039,24.6,33.4,30.2,0.0,58.2
2023-06-22,NG-BOR-039,28.5,36.8,33.2,196.3,87.5
2023-06-23,NG-BOR-039,20.5,30.8,25.6,0.0,61.5
2023-06-24,NG-BOR-039,20.2,28.5,25.8,5.0,98.5
2023-06-25,NG-BOR-039,23.3,32.7,28.1,0.0,62.8
2023-06-26,NG-BOR-039,24.8,34.0,30.3,200.0,87.2
2023-06-27,NG-BOR-039,26.6,35.1,30.9,17.2,81.0
2023-06-28,NG-BOR-039,23.9,32.4,27.4,151.2,84.2
2023-06-29,NG-BOR-039,23.8,33.1,29.4,200.0,97.0
2023-06-30,NG-BOR-039,24.8,30.5,27.4,0.0,62.3
2023-07-01,NG-BOR-039,22.8,32.1,26.5,200.0,85.0
2023-07-02,NG-BOR-039,20.3,30.0,24.9,0.0,61.5
2023-07-03,NG-BOR-039,23.7,35.2,29.3,0.0,58.2
2023-07-04,NG-BOR-039,21.9,31.0,26.5,200.0,81.5
2023-07-05,NG-BOR-039,19.2,27.4,23.8,0.0,57.4
2023-07-06,NG-BOR-039,20.5,29.9,25.9,95.8,91.7
2023-07-07,NG-BOR-039,20.6,29.1,25.0,200.0,82.6
2023-07-08,NG-BOR-039,21.8,29.7,24.4,0.0,59.4
2023-07-09,NG-BOR-039,24.2,30.5,26.9,0.0,55.7
2023-07-10,NG-BOR-039,20.9,27.2,24.5,20.1,89.3
2023-07-11,NG-BOR-039,23.9,30.8,27.7,0.0,61.4
2023-07-12,NG-BOR-039,19.5,28.5,25.0,67.4,81.8
2023-07-13,NG-BOR-039,20.0,27.2,23.0,0.0,64.5
2023-07-14,NG-BOR-039,22.2,28.5,26.0,31.2,85.8
2023-07-15,NG-BOR-039,22.2,30.5,26.2,200.0,96.3
2023-07-16,NG-BOR-039,18.6,27.3,23.1,0.0,62.6
2023-07-17,NG-BOR-039,25.3,31.5,28.4,0.0,55.2
2023-07-18,NG-BOR-039,20.1,29.6,25.2,0.0,57.6
2023-07-19,NG-BOR-039,21.2,30.5,26.6,0.0,61.8
2023-07-20,NG-BOR-039,19.3,27.0,23.3,0.0,55.5
2023-07-21,NG-BOR-039,21.7,27.1,24.4,0.0,61.8
2023-07-22,NG-BOR-039,22.3,29.6,25.1,46.2,87.2
2023-07-23,NG-BOR-039,20.2,29.5,25.0,0.0,56.7
2023-07-24,NG-BOR-039,16.7,27.4,22.6,200.0,97.7
2023-07-25,NG-BOR-039,21.2,28.9,24.2,136.3,92.5
2023-07-26,NG-BOR-039,15.3,26.1,20.7,46.3,83.1
2023-07-27,NG-BOR-039,18.6,28.0,24.0,144.5,94.2
2023-07-28,NG-BOR-039,12.0,21.3,17.4,0.0,56.9
2023-07-29,NG-BOR-039,16.3,27.4,21.5,0.0,64.8
2023-07-30,NG-BOR-039,18.6,28.3,24.2,0.0,55.9
2023-07-31,NG-BOR-039,18.7,24.4,21.2,25.9,81.1
2023-08-01,NG-BOR-039,18.3,27.3,21.9,90.3,99.0
2023-08-02,NG-BOR-039,20.8,29.6,26.2,0.0,57.2
2023-08-03,NG-BOR-039,18.0,23.9,21.1,157.8,86.5
2023-08-04,NG-BOR-039,15.9,25.7,21.3,34.1,94.8
2023-08-05,NG-BOR-039,15.2,22.7,18.5,200.0,91.2
2023-08-06,NG-BOR-039,18.1,26.7,21.3,11.4,97.7
2023-08-07,NG-BOR-039,13.8,21.7,18.1,200.0,81.5
2023-08-08,NG-BOR-039,19.7,27.6,22.8,1.7,81.4
2023-08-09,NG-BOR-039,19.8,29.1,23.4,0.0,63.4
2023-08-10,NG-BOR-039,19.1,25.6,22.1,0.0,64.3
2023-08-11,NG-BOR-039,19.2,26.2,22.6,200.0,94.4
2023-08-12,NG-BOR-039,16.8,25.3,22.7,35.7,94.7
2023-08-13,NG-BOR-039,13.6,23.9,18.9,0.0,60.0
2023-08-14,NG-BOR-039,16.9,26.9,22.7,84.5,80.6
2023-08-15,NG-BOR-039,13.5,21.0,17.5,0.0,57.4
2023-08-16,NG-BOR-039,18.7,26.9,21.8,0.0,62.6
2023-08-17,NG-BOR-039,15.7,26.0,21.1,115.3,88.2
2023-08-18,NG-BOR-039,17.1,24.7,20.9,66.3,97.1
2023-08-19,NG-BOR-039,14.1,22.8,19.0,32.1,84.8
2023-08-20,NG-BOR-039,16.0,24.8,19.5,127.2,81.4
2023-08-21,NG-BOR-039,17.6,26.1,21.1,0.0,58.8
2023-08-22,NG-BOR-039,18.0,26.7,21.2,0.0,60.8
2023-08-23,NG-BOR-039,15.4,24.0,18.9,200.0,91.0
2023-08-24,NG-BOR-039,14.3,23.4,18.6,200.0,98.0
2023-08-25,NG-BOR-039,13.7,22.7,18.4,0.0,55.7
2023-08-26,NG-BOR-039,17.4,24.5,20.5,0.0,60.9
2023-08-27,NG-BOR-039,16.4,26.6,21.1,0.0,55.1
2023-08-28,NG-BOR-039,16.9,25.9,20.6,54.8,98.3
2023-08-29,NG-BOR-039,13.9,22.6,18.0,0.0,56.0
2023-08-30,NG-BOR-039,13.6,21.8,17.7,2.7,98.0
2023-08-31,NG-BOR-039,12.5,21.7,17.3,0.0,61.3
2023-09-01,NG-BOR-039,14.2,23.8,19.7,42.8,93.9
2023-09-02,NG-BOR-039,14.0,21.3,17.4,0.0,59.1
2023-09-03,NG-BOR-039,13.0,19.6,17.1,175.8,97.2
2023-09-04,NG-BOR-039,15.2,22.3,18.1,0.0,61.8
2023-09-05,NG-BOR-039,10.9,20.0,15.8,0.0,55.0
2023-09-06,NG-BOR-039,14.0,20.5,16.7,0.0,56.8
2023-09-07,NG-BOR-039,13.2,19.7,16.1,1.6,93.0
2023-09-08,NG-BOR-039,13.1,22.2,18.2,0.0,58.9
2023-09-09,NG-BOR-039,11.9,19.6,16.6,0.0,58.6
2023-09-10,NG-BOR-039,14.7,24.2,18.5,21.7,92.5
2023-09-11,NG-BOR-039,15.2,21.1,18.3,200.0,94.7
2023-09-12,NG-BOR-039,16.0,22.7,18.8,16.7,83.1
2023-09-13,NG-BOR-039,14.7,25.9,20.4,0.0,59.6
2023-09-14,NG-BOR-039,14.8,22.3,18.3,54.8,83.6
2023-09-15,NG-BOR-039,11.7,21.0,16.4,99.2,80.6
2023-09-16,NG-BOR-039,11.1,19.3,16.7,200.0,97.8
2023-09-17,NG-BOR-039,16.9,23.7,19.9,0.0,60.2
2023-09-18,NG-BOR-039,11.8,18.7,15.9,0.0,58.0
2023-09-19,NG-BOR-039,15.4,24.7,18.9,200.0,80.4
2023-09-20,NG-BOR-039,6.9,15.4,12.4,200.0,87.8
2023-09-21,NG-BOR-039,14.9,22.2,18.5,1.2,88.9
2023-09-22,NG-BOR-039,14.3,22.0,17.0,0.0,57.0
2023-09-23,NG-BOR-039,17.6,26.5,21.2,152.4,84.5
2023-09-24,NG-BOR-039,14.8,20.9,18.3,46.1,92.9
2023-09-25,NG-BOR-039,16.2,23.3,19.0,0.6,97.3
2023-09-26,NG-BOR-039,10.9,17.0,14.2,19.8,90.8
2023-09-27,NG-BOR-039,12.0,21.8,17.0,10.8,99.3
2023-09-28,NG-BOR-039,9.2,18.0,13.6,107.9,97.1
2023-09-29,NG-BOR-039,10.6,17.6,14.7,200.0,93.1
2023-09-30,NG-BOR-039,13.1,22.8,17.6,0.0,64.0
2023-10-01,NG-BOR-039,13.6,20.8,17.3,0.0,36.1
2023-10-02,NG-BOR-039,12.2,21.3,17.8,21.6,68.5
2023-10-03,NG-BOR-039,13.7,22.3,19.5,0.0,43.4
2023-10-04,NG-BOR-039,17.1,23.5,20.7,0.0,38.7
2023-10-05,NG-BOR-039,15.5,21.1,18.1,0.0,42.3
2023-10-06,NG-BOR-039,13.3,21.7,15.9,0.0,37.8
2023-10-07,NG-BOR-039,17.6,25.3,20.1,0.0,42.3
2023-10-08,NG-BOR-039,11.5,21.6,16.0,0.0,37.2
2023-10-09,NG-BOR-039,16.5,23.2,20.0,0.0,44.4
2023-10-10,NG-BOR-039,11.5,22.3,17.3,0.0,42.1
2023-10-11,NG-BOR-039,14.1,20.6,17.5,50.0,69.8
2023-10-12,NG-BOR-039,11.0,21.5,16.4,0.0,40.0
2023-10-13,NG-BOR-039,14.3,23.2,18.9,0.0,36.7
2023-10-14,NG-BOR-039,13.5,22.4,19.4,0.0,43.4
2023-10-15,NG-BOR-039,10.8,21.7,16.6,0.0,41.0
2023-10-16,NG-BOR-039,15.0,23.9,19.1,4.7,63.0
2023-10-17,NG-BOR-039,12.8,20.3,17.3,0.0,40.1
2023-10-18,NG-BOR-039,10.5,19.7,16.4,0.0,40.3
2023-10-19,NG-BOR-039,14.6,21.6,18.7,0.0,35.5
2023-10-20,NG-BOR-039,14.2,23.4,19.3,0.0,39.0
2023-10-21,NG-BOR-039,9.2,16.3,13.2,0.0,39.3
2023-10-22,NG-BOR-039,16.1,25.6,20.7,0.0,36.4
2023-10-23,NG-BOR-039,12.8,20.2,15.7,0.0,44.7
2023-10-24,NG-BOR-039,10.2,18.3,12.7,34.1,70.8
2023-10-25,NG-BOR-039,14.3,23.5,20.0,0.0,36.5
2023-10-26,NG-BOR-039,11.1,22.1,16.3,0.0,42.0
2023-10-27,NG-BOR-039,16.2,24.3,19.2,0.0,42.9
2023-10-28,NG-BOR-039,15.5,22.3,19.3,0.0,39.5
2023-10-29,NG-BOR-039,8.7,16.7,13.3,0.0,36.7
2023-10-30,NG-BOR-039,9.2,17.1,14.6,6.3,76.2
2023-10-31,NG-BOR-039,16.5,24.3,20.1,0.0,44.4
2023-11-01,NG-BOR-039,14.2,22.3,18.9,0.0,41.1
2023-11-02,NG-BOR-039,17.4,26.0,20.9,0.0,39.7
2023-11-03,NG-BOR-039,19.2,25.6,22.7,0.0,36.8
2023-11-04,NG-BOR-039,13.1,20.6,17.8,0.0,35.5
2023-11-05,NG-BOR-039,13.8,21.8,19.3,0.0,40.0
2023-11-06,NG-BOR-039,17.7,28.0,23.0,0.0,38.2
2023-11-07,NG-BOR-039,13.9,24.1,18.3,0.0,41.9
2023-11-08,NG-BOR-039,14.2,25.0,19.5,0.0,44.6
2023-11-09,NG-BOR-039,16.8,27.6,22.0,0.0,36.8
2023-11-10,NG-BOR-039,12.4,20.9,16.8,0.0,38.1
2023-11-11,NG-BOR-039,14.7,23.9,18.3,0.0,44.3
2023-11-12,NG-BOR-039,12.8,23.4,18.3,0.0,42.8
2023-11-13,NG-BOR-039,14.6,23.5,17.7,0.0,38.7
2023-11-14,NG-BOR-039,16.9,26.3,21.5,0.0,41.1
2023-11-15,NG-BOR-039,15.5,24.0,21.2,0.0,41.5
2023-11-16,NG-BOR-039,15.5,22.8,20.3,0.0,43.3
2023-11-17,NG-BOR-039,13.8,22.6,19.0,0.0,40.6
2023-11-18,NG-BOR-039,17.8,25.4,21.7,0.0,40.4
2023-11-19,NG-BOR-039,14.3,21.7,17.0,0.0,40.7
2023-11-20,NG-BOR-039,17.5,22.9,20.1,0.0,38.3
2023-11-21,NG-BOR-039,16.0,25.7,19.8,0.0,41.2
2023-11-22,NG-BOR-039,20.1,26.5,22.9,19.9,66.4
2023-11-23,NG-BOR-039,19.9,28.2,23.7,7.9,62.1
2023-11-24,NG-BOR-039,17.0,24.5,21.4,0.0,39.7
2023-11-25,NG-BOR-039,16.5,24.6,21.7,0.0,42.1
2023-11-26,NG-BOR-039,20.5,30.2,24.5,0.0,35.0
2023-11-27,NG-BOR-039,14.9,26.1,20.6,0.0,35.7
2023-11-28,NG-BOR-039,19.9,30.2,24.3,0.0,38.2
2023-11-29,NG-BOR-039,19.8,29.3,23.6,0.0,41.5
2023-11-30,NG-BOR-039,20.1,29.7,24.0,0.0,38.1
2023-12-01,NG-BOR-039,15.7,24.3,20.4,0.0,41.5
2023-12-02,NG-BOR-039,19.7,29.3,23.6,0.0,44.9
2023-12-03,NG-BOR-039,19.5,27.2,24.0,1.9,71.3
2023-12-04,NG-BOR-039,19.6,27.9,22.8,0.0,35.5
2023-12-05,NG-BOR-039,20.6,29.0,23.8,0.0,37.3
2023-12-06,NG-BOR-039,18.5,27.0,23.4,21.0,71.1
2023-12-07,NG-BOR-039,19.7,30.8,25.6,0.0,35.8
2023-12-08,NG-BOR-039,19.2,27.0,23.0,0.0,43.2
2023-12-09,NG-BOR-039,18.0,25.7,20.8,0.0,42.4
2023-12-10,NG-BOR-039,19.3,30.3,25.1,0.0,43.9
2023-12-11,NG-BOR-039,17.3,25.3,22.3,0.0,41.6
2023-12-12,NG-BOR-039,19.9,27.9,24.6,0.0,39.5
2023-12-13,NG-BOR-039,18.5,28.3,24.0,0.0,41.9
2023-12-14,NG-BOR-039,20.1,26.2,23.5,0.0,36.4
2023-12-15,NG-BOR-039,18.4,26.8,23.2,0.0,39.0
2023-12-16,NG-BOR-039,22.1,31.6,27.0,0.0,41.9
2023-12-17,NG-BOR-039,15.9,23.7,20.2,0.0,39.1
2023-12-18,NG-BOR-039,20.0,28.0,22.7,0.0,44.9
2023-12-19,NG-BOR-039,19.5,30.5,25.4,7.8,78.0
2023-12-20,NG-BOR-039,16.8,27.7,22.3,0.0,39.3
2023-12-21,NG-BOR-039,23.5,29.2,26.6,0.0,44.9
2023-12-22,NG-BOR-039,23.1,30.8,26.0,0.2,66.0
2023-12-23,NG-BOR-039,21.0,29.7,25.7,0.0,38.6
2023-12-24,NG-BOR-039,20.5,30.1,24.1,0.0,37.6
2023-12-25,NG-BOR-039,18.6,29.4,24.5,9.5,61.6
2023-12-26,NG-BOR-039,25.0,31.5,28.5,0.0,38.2
2023-12-27,NG-BOR-039,23.6,32.6,29.3,0.0,44.6
2023-12-28,NG-BOR-039,19.4,26.1,22.8,0.0,35.7
2023-12-29,NG-BOR-039,24.6,33.3,27.9,0.0,39.1
2023-12-30,NG-BOR-039,21.5,32.0,27.0,50.0,68.9
2023-12-31,NG-BOR-039,24.9,33.4,28.5,0.0,35.2
2024-01-01,NG-BOR-039,24.7,35.0,30.0,0.0,36.3
2024-01-02,NG-BOR-039,24.6,32.7,29.7,0.0,38.5
2024-01-03,NG-BOR-039,23.4,32.6,27.5,0.0,40.6
2024-01-04,NG-BOR-039,25.0,32.2,28.8,0.0,40.8
2024-01-05,NG-BOR-039,22.8,28.5,25.9,11.2,72.9
2024-01-06,NG-BOR-039,18.2,27.7,23.7,16.1,65.6
2024-01-07,NG-BOR-039,24.8,35.8,30.7,0.0,36.7
2024-01-08,NG-BOR-039,21.9,29.7,25.8,0.0,40.2
2024-01-09,NG-BOR-039,20.0,31.7,25.8,0.0,42.9
2024-01-10,NG-BOR-039,24.9,33.0,27.6,0.0,40.4
2024-01-11,NG-BOR-039,21.5,31.1,27.4,15.7,64.8
2024-01-12,NG-BOR-039,24.9,33.5,29.1,0.0,42.4
2024-01-13,NG-BOR-039,30.5,35.8,33.2,0.0,36.9
2024-01-14,NG-BOR-039,24.0,32.1,29.4,0.0,38.6
2024-01-15,NG-BOR-039,24.2,33.2,28.3,0.0,38.5
2024-01-16,NG-BOR-039,24.3,31.9,27.5,0.0,42.3
2024-01-17,NG-BOR-039,25.5,33.9,28.8,0.0,42.1
2024-01-18,NG-BOR-039,26.1,36.2,30.9,0.0,44.6
2024-01-19,NG-BOR-039,26.1,33.5,30.5,0.0,39.3
2024-01-20,NG-BOR-039,29.4,38.3,32.7,0.0,38.8
2024-01-21,NG-BOR-039,24.3,33.9,30.3,0.0,43.9
2024-01-22,NG-BOR-039,23.3,34.1,29.3,0.0,37.3
2024-01-23,NG-BOR-039,23.7,31.2,27.1,0.0,38.9
2024-01-24,NG-BOR-039,24.1,33.5,28.5,0.0,43.4
2024-01-25,NG-BOR-039,26.8,34.6,30.7,0.0,39.7
2024-01-26,NG-BOR-039,27.4,33.5,30.6,0.0,35.4
